date	weather	weather_detail	wind	wave	pc_00-06	pc_06-12	pc_12-18	pc_18-24	we_00-03	we_03-06	we_06-09	we_09-12	we_12-15	we_15-18	we_18-21	we_21-24	wv_00-03	wv_03-06	wv_06-09	wv_09-12	wv_12-15	wv_15-18	wv_18-21	wv_21-24	wc_00-03	wc_03-06	wc_06-09	wc_09-12	wc_12-15	wc_15-18	wc_18-21	wc_21-24	min_tp	max_tp	tp_00-03	tp_03-06	tp_06-09	tp_09-12	tp_12-15	tp_15-18	tp_18-21	tp_21-24
2012-10-12	晴れ時々くもり	晴れ　朝晩　くもり　所により　明け方　まで　雨	北の風　海上　では　はじめ　北の風　やや強く	１メートル	40	20	10	20	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	北	北	北	北	北	2	3	2	2	2	2	2	2	16	24	19	18	17	20	23	23	20	19
2012-10-13	晴れ	晴れ	北の風　日中　東の風　海上　では　北の風　やや強く	１メートル	20	0	0	0	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	北	東	東	北	北	2	3	2	2	2	2	2	2	16	24	18	17	17	19	22	23	20	19
2012-10-14	くもり	くもり　明け方　まで　晴れ	北の風　後　南の風	２メートル　うねり　を伴う	10	20	20	20	晴れ	晴れ	くもり	くもり	くもり	くもり	くもり	くもり	北	北	北	東	東	南	南	南西	2	2	2	2	2	2	2	2	16	22	19	17	16	18	21	22	21	21
2012-10-15	晴れ	晴れ	北の風　日中　北東の風　海上　では　後　北東の風　やや強く	２メートル　うねり　を伴う	20	0	0	10	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	北	北	北	北東	北東	北東	北	北	2	2	2	2	2	2	3	3	15	26	16	16	19	22	24	25	23	20
2012-10-16	晴れ時々くもり	晴れ　朝晩　くもり	北の風　後　東の風　海上　では　北東の風　やや強く	２メートル　うねり　を伴う	10	0	0	10	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	北東	北東	東	東	北	2	2	2	3	2	2	2	2	17	22	19	18	18	19	21	21	18	18
2012-10-17	晴れ後雨	晴れ　後　くもり　夕方　から　雨	北の風　日中　東の風	２メートル　後　２．５メートル　うねり　を伴う	10	20	50	50	晴れ	晴れ	晴れ	くもり	くもり	雨	雨	雨	北	北	北	北	東	東	北	北	2	2	2	3	3	2	2	1	15	20	17	16	16	18	20	20	19	19
2012-10-18	雨後くもり	雨　昼過ぎ　から　くもり　所により　明け方　まで　雷　を伴う	南西の風　やや強く　後　北の風	２．５メートル　後　２メートル　うねり　を伴う	60	50	30	30	雨	雨	雨	雨	くもり	くもり	くもり	くもり	南西	南西	北	北	北東	北東	北	北	4	4	2	2	2	2	2	3	19	23	20	20	20	20	21	22	20	19
2012-10-19	晴れ一時雨	くもり　後　晴れ　明け方　まで　雨	北の風　やや強く　海上　では　北の風　強く	２メートル　後　２．５メートル　うねり　を伴う	60	20	10	10	雨	雨	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	北	北	北	北	北	4	4	4	4	4	4	4	4	13	20	14	14	14	16	19	19	18	17
2012-10-20	晴れ後時々くもり	晴れ　昼前　から　時々　くもり	北の風　後　南の風	２メートル　後　１メートル　うねり　を伴う	0	20	20	10	晴れ	晴れ	晴れ	くもり	晴れ	くもり	晴れ	晴れ	北	北	北	南東	南	南	南	南	3	2	2	3	3	3	2	2	14	20	16	15	14	17	19	20	19	18
2012-10-21	晴れ	晴れ	北の風　後　南の風　海上　では　はじめ　西の風　やや強く	１メートル　後　０．５メートル	10	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	西	北	北	東	南	南	南西	北	2	2	2	2	2	2	1	1	15	24	17	16	16	19	22	23	20	19
2012-10-22	晴れ	晴れ　夜　くもり　所により　夜遅く　雨	北の風　後　南西の風　やや強く	１メートル　後　１．５メートル	0	0	0	30	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	東	南	南	南西	南西	2	2	2	2	2	3	4	4	14	24	18	16	15	20	22	24	21	21
2012-10-23	くもり時々雨	くもり　朝　から　昼過ぎ　雨　所により　明け方　から　昼過ぎ　雷　を伴う	南西の風　やや強く　後　北の風　海上　では　南西の風　強く	２メートル　後　２．５メートル	40	60	50	10	くもり	くもり	雨	雨	雨	くもり	晴れ	晴れ	南	南西	南西	南西	南	西	北	北	4	4	4	4	4	2	2	3	18	22	19	18	18	20	21	20	18	17
2012-10-24	晴れ後くもり	晴れ　夕方　から　くもり	北の風　やや強く　後　東の風	１．５メートル　後　１メートル	10	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	東	東	東	北	北	4	4	4	2	2	1	1	1	13	20	16	14	13	16	19	19	17	15
2012-10-25	くもり後晴れ	くもり　夕方　から　晴れ	北の風　後　南の風	１メートル	10	10	10	10	くもり	くもり	くもり	くもり	くもり	晴れ	晴れ	晴れ	北	北	北	南	南	南	南	南西	2	2	2	2	2	2	1	2	13	21	14	13	13	16	19	20	19	18
2012-10-26	晴れ時々くもり	晴れ　朝晩　くもり	北の風　日中　北東の風	１メートル	20	10	10	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	北	北東	北東	北東	北	2	2	2	2	2	2	2	2	14	22	17	15	15	17	20	21	18	17
2012-10-27	くもり時々晴れ	くもり　昼過ぎ　まで　時々　晴れ	北の風　やや強く	１メートル	10	10	10	20	くもり	晴れ	くもり	晴れ	晴れ	くもり	くもり	くもり	北	北	北	北	北東	北東	北	北	3	4	4	3	3	2	3	2	15	20	17	16	16	18	20	20	18	17
2012-10-28	くもり後雨	くもり　夕方　から　雨　所により　夜　雷　を伴う	北の風　後　南の風　海上　では　後　南の風　やや強く	１メートル　後　１．５メートル	10	30	60	80	くもり	くもり	くもり	くもり	くもり	雨	雨	雨	北	北	北	東	南	南	南	南	2	2	2	2	3	2	2	2	14	19	16	16	15	17	19	19	18	17
2012-10-29	晴れ一時雨	くもり　後　晴れ　明け方　まで　雨　所により　雷　を伴う	南の風　後　北の風　やや強く	１．５メートル	60	20	0	0	雨	雨	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	南	北	北	北	北	北	北	北	2	2	4	4	4	4	3	3	15	22	17	16	16	19	22	21	18	17
2012-10-30	晴れ時々くもり	晴れ　時々　くもり	北の風　日中　南東の風	１メートル	10	10	10	10	晴れ	くもり	晴れ	くもり	くもり	くもり	晴れ	晴れ	北	北	北	南東	南東	南東	北東	北	2	2	2	2	2	1	1	2	13	19	15	14	13	15	17	19	17	16
2012-10-31	晴れ時々くもり	晴れ　時々　くもり	北の風　後　南西の風	１メートル	10	10	10	10	くもり	くもり	晴れ	晴れ	くもり	くもり	晴れ	晴れ	北	北	北	北東	南西	南西	南西	北西	1	1	1	1	2	2	2	2	13	20	15	15	14	16	19	20	17	16
2012-11-01	晴れ	晴れ	北の風　後　南西の風　やや強く　海上　では　後　南西の風　強く	１メートル　後　２メートル	10	10	0	0	晴れ	晴れ	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	南西	南西	南西	南西	南西	2	2	2	3	4	4	4	4	13	21	14	14	13	16	19	20	16	16
2012-11-02	晴れ後時々くもり	晴れ　昼過ぎ　から　時々　くもり	北の風　海上　では　北西の風　やや強く	２メートル　後　１メートル	0	10	10	10	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	くもり	晴れ	北	北	北	北	北	北	北	北	3	3	3	3	3	3	3	3	11	17	13	12	12	15	16	16	14	12
2012-11-03	くもり後晴れ	くもり　昼前　から　晴れ	北の風	１メートル	10	10	0	10	くもり	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	北	北	北	北	北	2	2	2	2	2	3	3	2	9	18	11	10	10	13	17	17	15	12
2012-11-04	晴れ	晴れ	北の風　後　東の風　海上　では　北の風　やや強く	１メートル	10	0	0	10	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	東	東	東	東	東	3	3	3	2	2	1	1	1	10	19	12	11	10	14	17	18	16	15
2012-11-05	くもり後一時雨	くもり　夜遅く　雨	北の風　後　南西の風	１メートル	10	10	30	50	くもり	くもり	くもり	くもり	くもり	くもり	くもり	雨	北	北東	北	北	西	南	南	南西	1	1	2	1	1	1	1	1	12	19	14	13	12	15	17	18	17	16
2012-11-06	雨	雨　夜　くもり　所により　夜のはじめ頃　まで　雷　を伴う	南の風　海上　では　南の風　やや強く	１メートル　後　２メートル	70	70	70	30	雨	雨	雨	雨	雨	雨	くもり	くもり	南	南	南	南	南	南	南	西	2	2	3	3	3	3	2	2	14	19	16	16	15	17	18	18	18	18
2012-11-07	晴れ時々くもり	晴れ　時々　くもり	北の風　日中　北東の風　海上　では　西の風　やや強く	１．５メートル	10	10	10	10	くもり	くもり	晴れ	晴れ	晴れ	くもり	晴れ	晴れ	北	北	北	北東	南	北東	北	北	2	2	2	1	1	1	2	2	12	20	15	14	13	16	18	19	17	15
2012-11-08	晴れ後くもり	晴れ　夕方　から　くもり	西の風　後　北の風　海上　では　西の風　やや強く	１．５メートル　後　１メートル	0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	西	西	西	西	西	北	北	北	2	1	1	1	1	1	2	2	11	19	13	13	12	15	18	18	16	15
2012-11-09	晴れ時々くもり	晴れ　朝晩　くもり	北の風　海上　では　北の風　やや強く	１メートル	10	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	北	東	北	北	北	2	3	3	2	2	3	3	3	11	19	13	12	12	15	18	18	16	14
2012-11-10	晴れ	晴れ	北の風　はじめ　やや強く	１メートル	10	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北西	北	北	北	北	北	3	4	3	3	3	3	3	2	10	18	13	12	11	14	16	17	15	13
2012-11-11	くもり後雨	くもり　夕方　から　雨	北の風　後　南の風	１メートル	0	20	50	70	晴れ	晴れ	くもり	くもり	くもり	雨	雨	雨	北	北	北	北	東	東	南	南	2	2	2	2	2	2	3	3	11	16	13	13	11	14	15	15	14	15
2012-11-12	くもり一時雨	くもり　後　晴れ　明け方　まで　雨　所により　雷を伴い　激しく　降る	北の風　後　南の風　やや強く	２メートル	90	30	10	10	雨	雨	くもり	晴れ	晴れ	くもり	くもり	晴れ	北東	北	北	南	南	南西	西	北	2	3	3	3	4	4	3	2	13	23	15	15	17	18	21	22	19	17
2012-11-13	くもり時々晴れ	くもり　時々　晴れ　所により　夜　雨	北の風　後　南西の風　やや強く	１メートル　後　２メートル	10	10	10	30	晴れ	くもり	くもり	晴れ	くもり	晴れ	くもり	くもり	北	北	北	南	南西	南西	西	南西	2	1	2	2	3	4	4	4	12	18	15	13	12	14	16	17	15	14
2012-11-14	晴れ時々くもり	晴れ　時々　くもり	南西の風　海上　では　南西の風　強く	２メートル　後　２．５メートル	10	10	20	20	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	晴れ	南西	南西	南西	南西	南西	南西	南西	北西	3	3	3	3	3	3	3	3	9	16	12	12	10	12	14	15	12	10
2012-11-15	晴れ時々くもり	晴れ　時々　くもり	北西の風　後　北の風　やや強く	２メートル　後　１．５メートル	10	10	20	10	晴れ	晴れ	くもり	晴れ	くもり	くもり	晴れ	晴れ	北西	北西	北西	北西	西	北西	北	北	2	2	2	1	1	4	4	4	7	15	10	9	8	11	14	14	13	11
2012-11-16	晴れ	晴れ	北の風　やや強く　後　西の風	１．５メートル　後　１メートル	0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	北	東	南	西	西	4	4	3	2	2	2	2	2	8	15	11	9	8	12	14	15	13	13
2012-11-17	くもり後雨	くもり　昼前　から　雨	南西の風　後　南の風　強く	１メートル　後　２．５メートル	20	60	90	50	晴れ	くもり	くもり	雨	雨	雨	雨	くもり	南西	南西	南西	南	南	南	南	北	2	4	4	4	4	4	4	3	12	16	12	12	12	13	16	16	15	13
2012-11-18	晴れ時々くもり	晴れ　時々　くもり	北の風　海上　では　北の風　やや強く	２メートル　後　１メートル　うねり　を伴う	10	0	10	10	くもり	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	くもり	北	北	北	北	北	北	北	北	3	3	2	2	2	3	3	3	12	16	14	14	12	14	16	16	13	11
2012-11-19	くもり後晴れ	くもり　昼過ぎ　から　晴れ　所により　朝　から　昼前　雨	北の風　海上　では　後　南西の風　やや強く	１メートル	20	30	20	10	くもり	くもり	くもり	くもり	晴れ	晴れ	晴れ	晴れ	北	北	北	北	北	東	北西	西	3	3	2	2	2	2	2	2	7	16	8	8	9	10	11	15	14	11
2012-11-20	晴れ	晴れ	西の風　後　北の風　海上　では　西の風　やや強く	１．５メートル　後　１メートル	0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	西	西	北西	北	北	北	北	北	3	3	3	3	3	3	3	3	7	17	9	9	8	12	16	16	13	11
2012-11-21	晴れ	晴れ　明け方　まで　くもり	北の風　後　北東の風　海上　では　北の風　やや強く	１メートル	10	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	北	北	北東	北東	北東	3	3	3	2	2	2	2	2	7	14	11	10	8	11	13	13	11	9
2012-11-22	晴れ一時雨	くもり　後　晴れ　明け方　から　朝　雨	北の風　後　東の風	１メートル	50	50	10	10	くもり	雨	雨	くもり	晴れ	晴れ	晴れ	晴れ	北	北	北	北	北東	東	東	東	2	3	2	3	2	2	1	1	6	14	8	7	7	8	11	13	12	11
2012-11-23	くもり時々雨	くもり　朝　から　夕方　雨	北の風　海上　では　北東の風　やや強く	１メートル　後　１．５メートル	30	80	50	30	くもり	くもり	雨	雨	雨	雨	くもり	くもり	西	西	北	北	北	北	北	北	1	1	2	2	3	3	2	2	8	11	13	12	10	9	10	11	11	11
2012-11-24	くもり後晴れ	くもり　昼過ぎ　から　晴れ　所により　明け方　から　朝　雨	北の風　日中　北東の風　海上　では　北東の風　やや強く	１メートル	30	30	10	10	くもり	くもり	くもり	くもり	晴れ	晴れ	晴れ	晴れ	北	北	北	北東	北東	北東	北	北	3	3	3	3	2	2	2	2	8	12	9	8	8	10	11	12	11	9
2012-11-25	晴れ	晴れ　夜　くもり	北東の風　後　南の風	１メートル	0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北東	北東	北東	北	東	南東	南	西	3	3	3	2	2	2	2	1	5	12	8	7	6	9	11	11	10	9
2012-11-26	くもり時々雨	くもり　時々　雨　所により　昼過ぎ　から　夜のはじめ頃　雷　を伴う	北の風　後　南西の風　やや強く　海上　では　後　南西の風　強く	１メートル　後　４メートル	30	50	80	60	くもり	くもり	雨	くもり	雨	雨	雨	くもり	北	北	北	南西	南西	南西	南西	南西	2	2	2	3	4	4	4	4	8	17	9	9	10	13	17	17	17	17
2012-11-27	晴れ	晴れ	北の風　はじめ　やや強く	３メートル　後　１メートル　うねり　を伴う	10	0	0	10	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	北	北	北	北	北	4	2	2	3	3	3	3	2	9	13	12	12	10	11	12	12	10	8
2012-11-28	くもり時々晴れ	くもり　朝晩　晴れ	北の風　後　南西の風　海上　では　後　南西の風　やや強く	１メートル　後　１．５メートル	10	20	20	10	晴れ	晴れ	くもり	くもり	くもり	くもり	くもり	晴れ	北	北	北	北東	東	南西	南西	南西	2	2	2	2	2	2	3	3	5	13	6	6	5	8	10	12	10	10
2012-11-29	晴れ後くもり	晴れ　昼過ぎ　から　くもり　所により　夜　雨	南西の風　後　東の風　海上　では　南西の風　やや強く	２メートル　後　１メートル	10	10	20	30	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	南西	南西	南西	北東	東	東	北東	北	3	3	3	3	3	1	2	2	7	15	8	8	8	12	15	14	13	12
2012-11-30	くもり	くもり　所により　朝　まで　雨	北の風　海上　では　後　北の風　やや強く	１メートル	30	30	20	20	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	北	北	北	北	北	北	北	北	2	2	2	2	2	2	2	2	8	11	11	9	8	9	10	10	10	10
2012-12-01	晴れ時々くもり	晴れ　昼前　まで　時々　くもり	北の風　後　やや強く	１メートル　後　１．５メートル	10	20	10	0	晴れ	くもり	晴れ	くもり	晴れ	晴れ	晴れ	晴れ	北	北	北	北	北	北	北	北	3	3	3	3	3	4	4	3	7	12	10	9	8	10	12	11	7	5
2012-12-02	晴れ後くもり	晴れ　昼過ぎ　から　くもり　所により　夜　雨か雪	北の風　日中　東の風　海上　では　はじめ　北の風　やや強く	１．５メートル　後　１メートル	0	10	20	40	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	北	北	北	北東	東	東	北	北	3	2	2	2	2	2	2	2	3	7	5	4	3	5	7	7	6	4
2012-12-03	くもり時々雨	くもり　朝晩　雨	北の風　後　やや強く	１．５メートル　後　２．５メートル	50	20	40	50	雨	くもり	くもり	くもり	くもり	くもり	雨	雨	北	北	北	北	北	北東	北	北	3	4	4	4	4	4	3	3	4	9	4	4	5	7	9	9	8	7
2012-12-04	くもり一時雨	くもり　朝　から　昼前　雨	北の風　後　西の風　やや強く	１．５メートル　後　２．５メートル　うねり　を伴う	40	50	30	10	くもり	くもり	雨	雨	くもり	くもり	晴れ	晴れ	北	北	北	北	西	西	西	西	2	2	2	2	4	4	3	3	7	13	8	8	9	11	12	12	11	8
2012-12-05	晴れ後くもり	晴れ　昼過ぎ　から　くもり	北の風　後　東の風	１メートル	0	0	10	20	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	北	北	北	北	東	東	東	西	2	2	2	1	1	1	1	2	5	10	7	6	5	7	9	9	8	9
