date	weather	weather_detail	wind	wave	pc_00-06	pc_06-12	pc_12-18	pc_18-24	we_00-03	we_03-06	we_06-09	we_09-12	we_12-15	we_15-18	we_18-21	we_21-24	wv_00-03	wv_03-06	wv_06-09	wv_09-12	wv_12-15	wv_15-18	wv_18-21	wv_21-24	wc_00-03	wc_03-06	wc_06-09	wc_09-12	wc_12-15	wc_15-18	wc_18-21	wc_21-24	min_tp	max_tp	tp_00-03	tp_03-06	tp_06-09	tp_09-12	tp_12-15	tp_15-18	tp_18-21	tp_21-24
2013-09-16	雨後くもり	雨　夕方　から　くもり　所により　明け方　から　昼過ぎ　雷を伴い　非常に　激しく　降る	南東の風　強く　後　北西の風　やや強く		90	100	80	20	雨	雨	雨	雨	雨	くもり	くもり	晴れ	南東	南東	南東	南東	北西	北西	北西	北西	4	4	4	4	4	4	4	4	23	28	25	25	23	24	27	27	25	24
2013-09-17	晴れ	晴れ	北西の風　後　南西の風		10	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	南西	南西	南西	北西	2	2	2	2	2	2	2	2	19	32	22	21	19	24	28	31	27	24
2013-09-18	晴れ	晴れ	西の風　日中　南東の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	西	西	南東	南東	南東	南東	西	西	2	2	2	2	2	2	2	2	16	30	20	18	17	23	28	29	27	23
2013-09-19	晴れ	晴れ	北西の風　日中　南西の風		0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	3	2	2	2	17	31	21	19	18	23	27	30	26	23
2013-09-20	晴れ	晴れ	南西の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	南西	南西	南西	南西	南西	南西	北西	2	2	2	2	3	3	2	2	15	30	20	18	16	22	27	30	26	23
2013-09-21	晴れ後時々くもり	晴れ　昼過ぎ　から　時々　くもり	西の風　日中　南西の風		0	0	10	10	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	晴れ	くもり	西	西	南西	南西	南西	南西	西	西	2	2	2	2	3	3	2	2	17	31	21	19	18	22	28	31	27	24
2013-09-22	晴れ後くもり	晴れ　夕方　から　くもり　所により　雨	北西の風　日中　南西の風		10	10	30	30	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	北西	南西	南西	南西	北西	北西	1	1	1	2	2	2	1	1	18	30	21	20	19	23	27	29	25	23
2013-09-23	くもり後時々晴れ	くもり　昼前　から　時々　晴れ　所により　未明　雨	北西の風　日中　南東の風		30	10	20	20	くもり	くもり	くもり	晴れ	晴れ	くもり	晴れ	くもり	北西	北西	南東	南東	南東	南東	北西	北西	2	2	2	2	2	2	2	2	18	28	21	20	18	21	26	27	23	21
2013-09-24	晴れ時々くもり	晴れ　朝晩　くもり　所により　未明　雨	北西の風　日中　南東の風		30	10	10	20	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	南東	南東	南東	南東	北西	北西	2	2	2	2	2	2	2	2	19	29	21	20	19	23	27	29	25	23
2013-09-25	くもり	くもり　所により　朝　から　雨	北西の風　後　南西の風		20	30	30	30	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	南西	北西	2	2	2	2	2	2	2	2	20	29	22	21	21	22	27	28	25	24
2013-09-26	くもり	くもり　夜　晴れ　所により　明け方　まで　雨	北西の風　後　やや強く		30	20	20	10	くもり	くもり	くもり	くもり	くもり	くもり	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	3	4	4	4	4	3	20	27	23	21	21	22	26	26	22	19
2013-09-27	晴れ時々くもり	晴れ　朝晩　くもり	北西の風　後　南西の風		10	0	0	10	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	南西	南西	南西	南西	北西	2	2	2	2	3	2	2	2	12	26	17	15	13	19	24	25	22	20
2013-09-28	晴れ	晴れ	西の風　後　南西の風		0	0	0	10	晴れ	くもり	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	西	西	南	南	南西	南西	南西	北西	2	2	2	2	3	2	2	2	14	26	18	15	15	20	24	26	22	20
2013-09-29	晴れ時々くもり	晴れ　朝晩　くもり	北西の風　日中　南西の風		10	0	0	10	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	15	28	18	16	16	20	25	28	24	21
2013-09-30	晴れ後一時雨	晴れ　後　くもり　夜遅く　雨	北西の風　日中　南西の風		10	0	20	50	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	雨	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	16	28	19	17	16	20	25	27	24	21
2013-10-01	くもり一時雨	くもり　朝　から　昼前　雨	北西の風　後　南東の風		30	50	40	30	くもり	くもり	雨	雨	くもり	くもり	くもり	くもり	北西	北西	北西	南東	南東	南東	南東	北西	2	2	2	2	2	2	2	2	18	27	20	20	19	22	26	26	25	23
2013-10-02	くもり後時々晴れ	くもり　昼過ぎ　から　時々　晴れ　所により　朝　まで　雨	北西の風　日中　南西の風		30	30	20	20	くもり	くもり	くもり	くもり	晴れ	くもり	晴れ	くもり	北西	北西	北西	北西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	19	28	22	21	20	23	25	26	24	22
2013-10-03	くもり後一時雨	くもり　夕方　一時　雨	西の風　後　南西の風		10	10	50	40	くもり	くもり	晴れ	晴れ	くもり	雨	くもり	くもり	西	西	西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	1	18	28	21	19	19	24	27	24	21	19
2013-10-04	くもり	くもり　所により　未明　雨	北西の風　日中　南西の風		30	20	20	20	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	17	23	18	18	17	18	22	21	20	19
2013-10-05	くもり一時雨	くもり　朝　から　昼前　雨	北西の風　日中　南東の風		30	50	40	30	くもり	くもり	雨	雨	くもり	くもり	くもり	くもり	北西	北西	南東	南東	南東	北西	北西	北西	2	2	2	2	2	2	2	2	17	24	19	19	18	20	23	24	22	21
2013-10-06	くもり時々晴れ	くもり　時々　晴れ　所により　朝晩　雨	北西の風　後　南東の風		30	20	20	30	くもり	くもり	晴れ	くもり	晴れ	晴れ	くもり	くもり	北西	北西	南東	南東	南東	南東	南東	南東	2	2	2	2	2	2	2	2	19	28	21	21	20	21	24	27	24	22
2013-10-07	晴れ時々くもり	晴れ　朝晩　くもり	北西の風　後　南西の風		10	0	0	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	南西	南西	南西	南西	北西	1	1	2	2	3	2	2	2	18	30	21	20	19	21	28	29	24	22
2013-10-08	くもり時々晴れ	くもり　朝　から　昼過ぎ　晴れ	西の風　後　南西の風		20	10	10	10	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	西	西	南西	南西	南西	南西	南西	西	2	2	2	2	3	3	2	2	18	29	20	19	18	22	27	28	24	22
2013-10-09	くもり後時々雨	くもり　昼前　から　時々　雨	南西の風　後　やや強く		30	50	50	50	くもり	くもり	くもり	雨	くもり	雨	雨	くもり	南西	南西	南西	南西	南西	南西	南西	南西	2	2	3	3	4	4	4	4	19	25	21	20	19	21	24	24	24	23
2013-10-10	晴れ後くもり	晴れ　夕方　から　くもり	北西の風　日中　南西の風		10	0	20	20	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	3	3	2	2	19	30	21	20	19	23	29	28	25	23
2013-10-11	くもり一時雨	くもり　後　晴れ　明け方　一時　雨	西の風　後　南西の風		50	30	10	20	くもり	雨	くもり	くもり	晴れ	晴れ	晴れ	くもり	西	西	西	南西	南西	南西	南西	南西	2	2	2	3	3	3	2	2	20	29	22	21	21	23	28	28	24	23
2013-10-12	晴れ	晴れ　所により　未明　雨	北西の風　日中　やや強く		30	0	0	0	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	西	北西	北西	北西	北西	北西	北西	北西	2	2	2	3	4	4	3	2	19	30	22	21	19	23	29	27	22	19
2013-10-13	晴れ	晴れ	北西の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	2	2	2	2	2	13	28	16	14	14	20	26	27	22	19
2013-10-14	晴れ	晴れ　夜　くもり	北西の風　後　南西の風		0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	南西	南西	南西	南西	南西	南西	2	2	2	2	3	3	2	2	13	26	17	15	14	20	24	25	22	20
2013-10-15	くもり後雨	くもり　昼前　から　雨　所により　夜遅く　激しく　降る	西の風　後　南東の風		10	50	80	90	くもり	くもり	くもり	雨	雨	雨	雨	雨	西	西	南	南東	南東	南東	北東	北	2	2	2	2	2	2	2	2	16	22	18	17	17	20	21	21	20	20
2013-10-16	雨後晴れ	雨　昼前　から　くもり　後　晴れ　所により　明け方　まで　雷を伴い　非常に　激しく　降る	北西の風　非常に強く　後　やや強く		100	60	10	10	雨	雨	雨	くもり	晴れ	晴れ	晴れ	晴れ	北	北	北西	北西	北西	北西	北西	北西	4	4	4	4	4	4	4	4	19	25	19	20	20	22	24	23	21	18
2013-10-17	晴れ	晴れ	北西の風　日中　南西の風		0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	南西	南西	北西	北西	3	3	2	2	2	2	2	2	10	21	14	12	11	16	20	21	18	16
2013-10-18	くもり時々晴れ	くもり　昼前　まで　時々　晴れ	北西の風　日中　南西の風		10	10	10	10	くもり	晴れ	くもり	晴れ	くもり	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	3	3	2	2	12	22	14	13	12	17	21	21	18	16
2013-10-19	くもり後一時雨	くもり　夜　雨	北西の風　日中　南西の風		30	30	30	50	くもり	くもり	くもり	くもり	くもり	くもり	雨	雨	北西	東	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	13	19	15	14	13	15	18	19	18	17
2013-10-20	雨後くもり	雨　昼過ぎ　から　くもり	北東の風　後　北西の風		80	70	30	20	雨	雨	雨	雨	くもり	くもり	くもり	くもり	北東	北東	北東	北東	北西	北西	北西	北西	2	2	2	2	2	2	2	2	15	20	17	16	16	17	18	19	20	20
2013-10-21	晴れ時々くもり	晴れ　朝晩　くもり　所により　未明　雨	北西の風　日中　南西の風		30	10	20	20	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	南西	南西	南西	北西	北西	2	2	2	2	3	3	2	2	15	26	18	17	16	19	23	26	22	19
2013-10-22	くもり時々晴れ	くもり　朝　から　昼過ぎ　晴れ	北西の風　後　南東の風		10	10	10	10	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	北西	南東	南東	南東	南東	北西	2	2	2	2	2	2	2	2	15	21	17	16	15	17	19	20	17	16
2013-10-23	くもり	くもり　所により　昼過ぎ　から　雨	南東の風		20	20	30	30	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	南東	南東	南東	南東	南東	南東	南東	南東	2	2	2	2	2	2	2	2	14	17	16	15	15	16	17	16	16	16
2013-10-24	くもり時々雨	くもり　時々　雨	南東の風		50	60	50	60	くもり	雨	雨	くもり	くもり	雨	くもり	雨	南東	南東	南東	南東	南東	南東	南東	南東	2	2	2	2	2	2	2	2	15	18	16	15	15	16	18	18	18	18
2013-10-25	雨時々止む	雨　昼過ぎ　まで　時々　くもり	南東の風		70	60	70	70	雨	くもり	雨	くもり	くもり	雨	雨	雨	南東	南東	南東	南東	南東	南東	南東	南東	2	2	2	2	2	2	2	2	17	21	18	18	18	19	20	21	20	20
2013-10-26	雨後晴れ	雨　昼過ぎ　から　くもり　後　晴れ　峡南地域　では　明け方　まで　雷を伴い　非常に　激しく　降る	北西の風　やや強く		80	50	10	10	雨	雨	雨	雨	くもり	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北	北西	4	4	4	4	4	4	4	3	14	20	18	17	15	16	17	19	16	15
2013-10-27	晴れ	晴れ	北西の風		10	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	3	3	3	2	2	2	9	20	13	11	10	14	18	19	16	14
2013-10-28	晴れ時々くもり	晴れ　朝晩　くもり	北西の風　日中　南西の風		10	0	0	10	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	3	2	2	2	10	20	13	12	11	14	19	19	18	16
2013-10-29	くもり	くもり　所により　昼過ぎ　から　雨	北西の風　日中　南西の風		10	20	30	30	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	11	18	14	12	12	15	16	18	17	16
2013-10-30	晴れ	晴れ　明け方　まで　くもり	北西の風		20	10	10	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	西	西	北西	北西	北西	北西	北西	北西	2	2	2	2	3	3	2	2	11	22	12	12	13	15	20	22	18	15
2013-10-31	晴れ時々くもり	晴れ　時々　くもり	北西の風　日中　南西の風		0	0	10	10	晴れ	晴れ	くもり	晴れ	晴れ	くもり	晴れ	くもり	北西	北西	北西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	9	20	13	12	10	14	17	20	17	14
2013-11-01	晴れ後くもり	晴れ　夕方　から　くもり	北西の風　日中　南西の風		10	10	10	20	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	北西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	10	19	13	11	10	14	17	19	16	14
2013-11-02	晴れ時々くもり	晴れ　時々　くもり	北西の風　日中　南西の風		10	10	20	20	くもり	晴れ	晴れ	くもり	晴れ	くもり	晴れ	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	3	2	2	2	9	20	13	11	10	13	18	19	18	15
2013-11-03	晴れ後くもり	晴れ　昼前　から　くもり　所により　夜　雨	北西の風　日中　南西の風		10	10	20	30	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	3	2	2	2	11	22	13	12	12	15	19	21	18	16
2013-11-04	雨後晴れ	雨　昼前　から　くもり　後　晴れ	西の風　後　北西の風　やや強く		60	60	20	10	雨	雨	雨	くもり	くもり	晴れ	晴れ	晴れ	西	西	西	北西	北西	北西	北西	北西	2	2	2	4	4	4	4	4	14	20	16	15	14	15	18	19	16	13
2013-11-05	晴れ	晴れ	北西の風　日中　南西の風		10	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	8	18	11	9	8	12	16	18	15	13
2013-11-06	晴れ	晴れ	北西の風　後　南西の風		0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北西	北西	北西	南西	南西	南西	南西	西	1	1	2	2	3	3	1	1	7	20	11	10	8	12	19	19	15	14
2013-11-07	晴れ一時雨	くもり　後　晴れ　明け方　から　朝　雨	南西の風　後　北西の風		50	50	20	10	くもり	雨	雨	くもり	晴れ	晴れ	晴れ	晴れ	南西	南西	南西	南西	北西	北西	北西	北西	2	2	2	2	3	3	3	2	11	21	12	12	12	14	20	21	18	14
2013-11-08	晴れ	晴れ	北西の風		0	0	10	0	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	2	3	2	2	2	6	19	11	9	7	11	15	18	15	12
2013-11-09	晴れ後くもり	晴れ　夕方　から　くもり	南西の風		10	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	くもり	西	南西	南西	南西	南西	南西	西	西	2	2	2	2	3	3	2	2	8	17	10	9	8	11	16	16	14	12
2013-11-10	くもり後時々雨	くもり　昼前　から　時々　雨	南西の風　後　北西の風　やや強く		30	50	50	20	くもり	くもり	くもり	雨	くもり	雨	くもり	晴れ	南西	南西	南西	南西	南西	北西	北西	北西	2	2	2	2	4	4	4	2	11	17	12	12	11	13	15	17	16	14
2013-11-11	晴れ時々くもり	晴れ　時々　くもり	北西の風　後　やや強く		10	0	10	10	くもり	晴れ	晴れ	晴れ	くもり	晴れ	くもり	晴れ	北西	北西	南	西	北西	北西	北西	北西	2	2	2	2	4	4	4	2	7	16	11	9	7	9	15	16	11	8
2013-11-12	晴れ時々くもり	晴れ　朝晩　くもり	北西の風		20	20	10	10	くもり	晴れ	くもり	晴れ	晴れ	晴れ	晴れ	くもり	北西	北西	北西	北西	北西	北西	北西	北西	3	3	3	2	2	2	2	2	2	12	6	4	3	6	10	11	10	8
2013-11-13	晴れ時々くもり	晴れ　時々　くもり	北西の風		10	10	10	10	くもり	くもり	晴れ	晴れ	晴れ	くもり	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	2	2	2	2	2	3	13	7	4	3	6	12	11	9	7
2013-11-14	晴れ後くもり	晴れ　夕方　から　くもり	北西の風　後　南西の風		10	10	20	20	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	北西	南西	南西	南西	南西	南西	2	2	2	2	3	3	2	2	2	16	6	4	3	8	14	15	11	10
2013-11-15	くもり一時雨	くもり　昼前　から　昼過ぎ　雨	北西の風　日中　南西の風		20	50	60	20	くもり	くもり	くもり	雨	雨	くもり	くもり	くもり	北西	北西	北西	南西	南西	北西	北西	北西	2	2	2	2	2	2	2	2	7	13	10	9	7	9	12	13	13	11
2013-11-16	晴れ	晴れ　夜　くもり	北西の風　日中　南西の風		0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	5	17	8	7	6	9	14	16	13	11
2013-11-17	晴れ後くもり	晴れ　昼過ぎ　から　くもり　所により　昼過ぎ　から　夜のはじめ頃　雨	北西の風　日中　南西の風		10	10	30	30	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	3	2	2	2	6	15	9	7	6	9	14	14	12	12
